"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WESF"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-01",,,"0.00","0.0","2.0",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-02",,,"0.00","0.0","2.0",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-03",,,"0.00","0.0","1.5",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-04",,,"0.00","0.0","1.0",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-05",,,"0.00","0.0","0.5",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-06",,,"0.00","0.0","0.5",,,,"0.1","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-07",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-08",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-09",,,"0.07","0.7","0.7",,,,"0.0","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-10",,,"0.47","5.5","6.1",,,,"0.6","0.5"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-11",,,"0.00","0.0","5.5",,,,"0.6","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-12",,,"0.00","0.0","5.0",,,,"0.6","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-13",,,"0.00","0.0","4.0",,,,"0.6","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-14",,,"0.00","0.0","2.0",,,,"0.4","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-15",,,"0.00","0.0","1.5",,,,"0.4","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-16",,,"0.00","0.0","0.5",,,,"0.4","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-17",,,"0.00","0.0","0.5",,,,"0.4","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-18",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-19",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-20",,,"0.08","1.8","1.8",,,,"0.1","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-21",,,"0.00","0.0","0.5",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-22",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-23",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-24",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-25",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-26",,,"0.00","0.2","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-27",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-28",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-29",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-30",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-01-31",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-01",,,"0.06","0.9","0.9",,,,"0.1","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-02",,,"0.00","0.0","1.0",,,,"0.1","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-03",,,"0.00","0.0","1.0",,,,"0.1","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-04",,,"0.15","2.8","3.5",,,,"0.3","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-05",,,"0.00","0.0","1.5",,,,"0.2","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-06",,,"0.29","6.1","6.5",,,,"0.5","0.5"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-07",,,"0.00","0.0","5.5",,,,"0.4","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-08",,,"0.28","3.6","5.0",,,,"0.3","0.3"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-09",,,"0.06","0.9","5.5",,,,"0.6","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-10",,,"0.00","0.0","7.0",,,,"1.1","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-11",,,"0.00","0.0","5.5",,,,"1.1","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-12",,,"0.00","0.0","4.5",,,,"0.9","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-13",,,"0.00","0.0","3.5",,,,"0.6","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-14",,,"0.00","0.0","2.5",,,,"0.6","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-15",,,"0.00","0.0","1.5",,,,"0.5","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-16",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-17",,,"0.00","0.0","0.0",,,,"0.0",
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-18",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-19",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-20",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-21",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-22",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-24",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-25",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-26",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-27",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-02-28",,,"0.00","0.0","0.0",,,,"0.0",
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-01",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-02",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-03",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-04",,,"0.01","0.0",,,,,,"0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-05",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-06",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-07",,,"0.04","0.1","0.1",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-08",,,"0.00","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-09",,,"0.00","0.0",,,,,,"0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-10",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-11",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-12",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-13",,,"0.08",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-14",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-15",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-16",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-17",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-18",,,"0.05","0.4","0.4",,,,"0.0","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-19",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-20",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-21",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-22",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-24",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-25",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-26",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-27",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-28",,,"0.01","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-29",,,"0.11","0.1","0.1",,,,"0.0","0.1"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-30",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-03-31",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-01",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-02",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-03",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-04",,,"0.39","1.4","1.0",,,,"0.0","0.4"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-05",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-06",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-07",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-08",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-09",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-10",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-11",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-12",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-13",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-14",,,"0.28","0.5","0.5",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-15",,,"0.00","0.0",,,,,,"0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-16",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-17",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-18",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-19",,,"0.16",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-20",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-21",,,"0.02",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-22",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-24",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-25",,,"0.24",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-26",,,"0.04",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-27",,,"0.17","0.0","0.0",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-28",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-29",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-04-30",,,"0.03","0.5","0.5",,,,"0.0","0.0"
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-01",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-02",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-03",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-04",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-05",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-06",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-07",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-08",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-09",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-10",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-11",,,"0.54",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-12",,,"1.44",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-13",,,"0.30",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-16","    3","0.07",,,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-17",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-18",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-19",,,"0.29",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-20",,,"0.75",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-21",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-22",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-24",,,"0.01",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-25",,,"0.12",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-26",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-27",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-28",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-29",,,"0.01",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-30",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-05-31",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-01",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-02",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-03",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-04",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-05",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-06",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-07",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-08",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-09",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-10",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-11",,,"0.04",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-12",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-13",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-14",,,"0.02",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-15",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-16",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-17",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-18",,,"0.03",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-19",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-20",,,"1.08",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-21",,,"0.27",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-22",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-24",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-25",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-26",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-27",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-28",,,"0.00",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-29",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-06-30",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-01",,,"0.16",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-02",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-03",,,"0.09",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-04",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-05",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-06",,,"0.03",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-07",,,"0.16",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-08",,,"0.31",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-09",,,"0.24",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-10",,,"0.14",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-11",,,"0.23",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-12",,,"0.27",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-13",,,"0.27",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-14",,,"0.40",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-15",,,"1.45",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-16",,,"0.45",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-17",,,"0.05",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-18",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-19",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-20",,,"0.35",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-21",,,"0.03",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-22",,,"0.01",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-23",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-24",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-25",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-26",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-27",,,"0.10",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-28",,,"0.02",,,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-29",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-30",,,"0.00","0.0",,,,,,
"US1COAR0043","DENVER 9.4 S, CO US","39.6025","-104.9762","1676.4","2011-07-31",,,"0.00","0.0",,,,,,
